component_1,component_2,cluster_id
0.37279934,0.0760488,3
0.34586403,-0.14823608,3
0.14607133,-0.026096748,3
0.38548237,-0.020825924,3
0.25580177,-0.06378176,3
0.20681112,-0.08191849,3
0.33506095,-0.09070096,4
0.3151848,-0.09070568,3
0.23902048,-0.0031977613,3
0.35094044,-0.16343792,5
0.31614164,-0.02863445,3
0.23947398,0.053182706,4
0.28762951,-0.088202745,3
0.2533882,-0.11736532,3
0.24855997,-0.030157886,3
0.34246537,0.06987851,3
0.3214432,0.062484723,4
0.2958921,0.035701375,3
0.19712141,-0.039051913,3
0.33299127,-0.083182104,3
0.110435076,-0.0118280025,3
0.17642085,-0.060880423,5
0.3417017,0.05245602,3
0.18149053,-0.0275309,3
0.35207528,0.01619384,3
0.41726446,-0.10598896,5
0.19753154,0.076157264,4
0.32462057,-0.048130523,3
0.43232954,-0.040943794,3
0.19789,-0.1200554,4
0.22421683,-0.0700039,3
0.22394322,-0.062004615,3
0.3835667,0.12759703,4
0.33081087,-0.022444667,3
0.35298494,-0.109020956,4
0.3146386,0.098769344,4
0.30519488,-0.066207185,3
0.33909836,-0.11448623,4
0.22172254,-0.060418658,5
0.22822742,-0.043303948,3
0.21393833,0.1094249,3
0.29998672,0.18791251,3
0.39331558,-0.04100096,4
0.1980359,0.1764809,4
0.1963632,0.0020324627,4
0.1388823,-0.024644788,3
0.17271821,-0.09687402,3
0.19066308,-0.0020426158,4
0.28526706,-0.032476526,5
0.29031506,-0.07482522,3
0.3543333,-0.09417004,3
0.2716359,0.023773767,3
0.21133655,-0.013092198,3
0.26259682,-0.085262895,3
0.2634721,-0.06681817,3
0.27328226,-0.027101535,3
0.17087363,-0.019663947,3
0.2810223,-0.03803028,3
0.26470947,-0.036126778,3
0.26602066,-0.099134974,3
0.20385055,-0.022555042,3
0.20211329,0.17231704,4
0.10580521,0.0020067848,4
0.26370317,-0.077037714,3
0.15775593,-0.10174799,3
0.22357954,-0.05982591,3
0.21386048,-0.03230264,3
0.2280825,0.008953732,4
0.197426,0.08655802,3
0.19917102,-0.035011526,4
0.32137465,-0.103580266,5
0.38147175,0.0340182,4
0.30050746,-0.14386813,5
0.26564008,-0.10566198,3
0.2404253,0.005404587,3
0.34216896,-0.10523654,3
0.29348075,-0.1280797,3
0.30840564,-0.045095082,3
0.24290766,-0.063126706,3
0.29623896,-0.031711113,4
0.4179499,0.14121935,3
0.24369463,0.11617678,3
0.24441953,-0.13731878,3
0.30245635,-0.028628323,3
0.17655976,-0.07175012,3
0.28234667,-0.06789654,3
0.31033263,-0.07849654,4
0.36358365,-0.012528209,5
0.25696605,0.051583935,4
0.34037015,-0.026705025,3
0.16371918,0.01236102,3
0.21066806,-0.08398322,3
0.13150726,-0.082880445,4
0.22282067,-0.10947614,3
0.1243166,-0.022027103,3
0.36630356,-0.017095111,3
0.2609561,-0.08982576,3
0.30008575,0.07824432,3
0.3359643,-0.07315488,4
0.2748927,-0.08470489,3
0.21413772,-0.13321164,4
0.28486785,-0.11997155,5
0.21774599,-0.10154655,3
0.28599155,-0.017588953,3
0.35662523,-0.058749076,3
0.25042978,-0.10998562,3
0.2515874,-0.010688975,3
0.36496255,-0.058117937,3
0.14623867,0.05616771,4
0.2340775,0.004824592,3
0.35378793,-0.06437404,3
0.23985186,-0.031975586,4
0.32494012,-0.059742466,3
0.15100837,-0.05079127,3
0.3095717,-0.011361343,3
0.24646349,0.0024267358,4
0.2194558,-0.02357822,4
0.2297794,-0.063877195,3
0.40793085,-0.03855378,3
0.18009298,-0.042461265,3
0.33683476,-0.15931569,4
0.2819802,-0.004474465,3
0.24612954,-0.052012112,3
0.46920747,-0.075876735,3
0.18891717,-0.017174928,3
0.18284665,-0.05924354,4
0.22552244,-0.05761419,4
0.3224335,-0.038121462,3
0.3043325,-0.050969705,4
0.26817048,0.032394912,3
0.40702268,-0.17423487,5
0.1537654,0.001252217,0
0.31555602,-0.038116932,3
0.26691142,0.036220055,3
0.2809106,0.017839536,4
0.37427202,0.34153774,2
0.28680706,-0.06953256,3
0.24322297,0.022401556,4
0.26993933,-0.02241899,3
0.32979208,-0.07729068,3
0.3255129,0.040976033,3
0.17581186,-0.051467318,4
0.18385197,0.0016719272,3
0.3269436,0.08492257,3
0.09641967,0.01866017,4
0.26689142,-0.06713475,3
0.32997534,0.1877091,4
0.28510556,-0.12852946,5
0.36539546,-0.03271458,3
0.19571261,-0.10591698,3
0.25283703,-0.09151928,3
0.29454568,0.1781105,4
0.15462962,-0.023625482,3
0.28918588,0.016645942,4
0.13221058,-0.059684142,3
0.22583066,-0.10888617,3
0.25791356,0.010776986,3
0.25321013,-0.089362755,5
0.18081757,-0.061356056,3
0.37382168,-0.17878158,5
0.26112723,-0.052235026,3
0.31952867,0.07167719,4
0.221297,-0.029821768,3
0.2821213,0.05149913,3
0.33380717,-0.13380465,5
0.18296303,0.009092379,4
0.2688097,-0.026597023,3
0.36827683,-0.08868976,3
0.2711361,-0.116901375,3
0.15401776,-0.04671791,3
0.34729883,-0.047439385,4
0.24579653,0.18789744,3
0.103699066,0.009317807,3
0.23135471,0.033732884,4
0.36790746,-0.025774667,4
0.27753466,-0.019752216,3
0.26647112,0.2766457,4
0.38432208,0.042582866,3
0.19773035,-0.0691648,3
0.24831337,0.12227569,4
0.3050233,0.034191575,4
0.30160457,-0.03683528,3
0.3363754,0.0933434,4
0.12001768,0.0247613,4
0.33603746,-0.0991384,3
0.26795402,-0.07374031,4
0.22411498,-0.05247128,4
0.16380435,-0.04070625,3
0.24214633,-0.058150057,3
0.2723581,-0.004145058,4
0.20756872,-0.036181282,4
0.37758967,-0.07657255,3
0.36325842,0.13628435,4
0.27392206,-0.04915291,3
0.31613776,0.019726604,3
0.32764113,0.07955252,3
0.2439206,-0.10495674,3
0.35567474,-0.0036646128,3
0.29286152,-0.12631977,3
0.24214199,0.14645492,4
0.18764387,-0.08764885,3
0.35095975,-0.09082433,3
0.3017107,-0.11894493,3
0.29866198,-0.027376708,3
0.2719178,0.051337015,4
0.35265377,-0.061885055,3
0.25607082,-0.033747595,3
0.27937964,0.01619234,3
0.30752105,0.022525037,3
0.270409,-0.017534792,3
0.2611893,-0.02509741,3
0.32638052,-0.13291892,5
0.2814774,0.00027758733,3
0.3200373,-0.076833114,3
0.29544178,-0.14144465,5
0.23910242,0.023623643,4
0.25934222,-0.067873746,3
0.26224512,0.09910015,4
0.33573574,0.059033357,3
0.3384527,-0.007835674,3
0.40333197,-0.0133931255,3
0.24132952,-0.08084698,3
0.3324925,0.2167046,3
0.15147857,0.015963828,3
0.35400006,-0.09525274,5
0.21870656,-0.08500567,3
0.24584177,-0.034985293,3
0.28364536,-0.05198489,3
0.29050517,-0.114661746,3
0.20621061,0.09028547,3
0.24233039,-0.10388745,3
0.4434468,0.05595158,4
0.3227797,-0.116694294,3
0.23162277,-0.042690635,3
0.34290704,-0.12382937,5
0.24938497,-0.013691933,3
0.23387957,0.006098175,3
0.30406395,-0.026173288,3
0.19833401,0.008291836,3
0.23662345,-0.043470066,3
0.25218233,0.11142735,3
0.40522933,-0.087094665,5
0.2327165,-0.104673326,5
0.23775144,0.027365962,4
0.2360605,0.08036634,3
0.31019595,-0.030142125,4
0.3372866,-0.06655812,3
0.14864445,0.03746369,4
0.35026848,-0.054142967,3
0.322471,-0.035438593,5
0.24782288,0.04894267,3
0.42096072,-0.16764906,4
0.33994052,0.060360305,3
0.28937352,-0.046602875,3
0.30720437,-0.07283198,3
0.22360577,-0.039167155,3
0.27428293,-0.055158623,3
0.2563923,-0.022197114,3
0.30269945,-0.016545976,3
0.2073345,-0.038858563,3
0.27999616,-0.022295576,3
0.12837274,-0.01819538,3
0.24015765,-0.04812158,4
0.2694445,-0.106774285,3
0.32935622,-0.14107272,4
0.34497616,-0.108910196,3
0.21477559,-0.06556232,3
0.27917165,0.011717811,3
0.26188445,0.15558974,4
0.13860182,-0.06688028,3
0.24495889,-0.025662519,3
0.26057637,-0.034729,3
0.41445494,0.02119878,3
0.30349252,0.041317977,3
0.35976413,-0.09565832,5
0.211253,0.13030714,4
0.2269679,-0.009780529,3
0.29209635,-0.007160797,3
0.31237513,-0.046320703,3
0.37357232,-0.09253321,3
0.24206299,0.012692724,3
0.22967607,-0.007570577,3
0.2394173,-0.060040127,5
0.22538815,0.024475638,4
0.3169714,0.08684639,4
0.19796829,-0.022962779,3
0.33184046,0.12738489,4
0.2456516,-0.05359973,3
0.3346309,-0.024845771,3
0.15594439,0.032656483,4
0.2523584,0.10205654,4
0.3874897,-0.020234995,5
0.25055015,0.13885355,4
0.16647978,-0.0438997,3
0.37650326,-0.12767178,3
0.23519962,-0.08042089,3
0.39649954,-0.08268637,3
0.30314168,-0.017493049,3
0.14734419,-0.05276436,4
0.22627327,-0.07464212,3
0.319361,-0.0551826,3
0.27191076,-0.02053184,3
0.23449907,-0.03117413,3
0.38085347,0.12967822,3
0.24848753,-0.13981786,3
0.29032576,-0.054548476,3
0.22492252,0.08490861,3
0.24532394,0.12849958,3
0.25823182,0.02347209,4
0.2602101,-0.07799851,3
0.37325493,0.039564677,3
0.3052738,-0.12016062,5
0.22959262,-0.032795917,3
0.349677,-0.017367436,3
0.2257577,0.049619306,4
0.4897475,-0.017327614,4
0.3410955,0.04209144,3
0.32771346,-0.055132076,3
0.33203498,-0.04292865,3
0.28193098,-0.037816998,3
0.2978359,-0.086505115,3
0.4640916,0.048442982,3
0.36695305,-0.07912251,3
0.35191572,-0.11181668,4
0.41169533,-0.002823927,3
0.16562258,0.04405535,3
0.25857717,0.09930589,4
0.25345144,0.008768864,4
0.285668,0.007809451,3
0.34634247,0.067967184,3
0.18227638,-0.0018876336,3
0.16866678,-0.08426394,3
0.29329932,0.087119855,3
0.2939752,-0.0013097123,4
0.20496166,-0.04581231,5
0.29302633,-0.13814135,3
0.30806568,-0.025637228,3
0.24222626,0.032834586,3
0.2820693,-0.10477546,3
0.19001812,0.054438658,3
0.26627588,0.17161062,4
0.37689865,-0.1323026,3
0.34902003,0.020540772,3
0.2277735,-0.08227112,3
0.22192532,0.00096620317,3
0.40725204,0.099426,4
0.38275123,0.006404996,3
0.24903244,-0.038099196,3
0.21262616,-0.022130733,4
0.2581442,-0.116882406,4
0.1511897,-0.024246668,3
0.1927163,0.08732104,3
0.20656924,0.005622917,3
0.3462468,0.07000864,4
0.34522432,-0.10591178,3
0.30399904,-0.13028486,3
0.3768138,-0.016314097,3
0.17851849,0.08313193,3
0.3712548,-0.080906935,3
0.3460759,-0.04265805,3
0.20542298,-0.0039340383,4
0.18458274,-0.035068814,3
0.33093867,0.0034375363,3
0.33152202,-0.14491418,5
0.3020226,0.07723292,3
0.36199588,-0.04583804,5
0.25042474,-0.08255011,3
0.27385172,-0.1785502,5
0.29419398,-0.12600642,3
0.2604325,-0.015733259,3
0.25551713,-0.048148416,3
0.2938429,-0.018666612,4
0.266232,-0.027689299,3
0.27895272,-0.10515092,3
0.3507483,-0.01040988,3
0.30372477,0.01311864,3
0.4213852,-0.032858763,3
0.1738808,-0.03179081,4
0.20421416,0.020326909,3
0.27072215,-0.051543232,3
0.27400848,0.09148428,3
0.26135808,-0.07723002,3
0.22894691,0.033290703,4
0.3708998,0.031960923,3
0.25666583,-0.03735615,3
0.4038156,-0.013900236,3
0.36081368,0.01595084,3
0.20652738,0.018706642,3
0.164612,0.03505948,3
0.33418995,-0.050387505,3
0.2633476,-0.11672784,3
0.3139799,-0.036949534,3
0.29933098,-0.05828437,3
0.2228013,0.11154739,4
0.28801197,-0.13258003,3
0.2963138,-0.10960471,3
0.3208414,-0.0017234962,4
0.28415668,-0.018240437,5
0.19411066,-0.018164126,3
0.30993932,-0.06742307,3
0.25707185,0.05010122,3
0.32253048,-0.16471507,5
0.21938652,0.025828956,3
0.2796834,-0.061540827,3
0.3379279,-0.19676627,5
0.25853953,-0.052323643,3
0.36292058,-0.037844766,3
0.267897,-0.044519525,3
0.28405365,-0.08802445,3
0.3986809,-0.038886268,3
0.25475758,-0.02431462,3
0.27653018,-0.027732547,4
0.27134293,-0.11910631,3
0.34138504,-0.055385254,3
0.18734407,0.0077899485,3
0.27574766,-0.09710876,3
0.27005163,0.07480976,3
0.26700336,-0.05625735,3
0.20943384,-0.11423253,3
0.22467807,-0.07913957,3
0.30469713,-0.08291318,3
0.21055627,-0.030904846,3
0.22068635,-0.070142396,3
0.3289043,-0.09665922,5
0.37681848,-0.142373,5
0.21349716,0.06231485,3
0.13830356,0.0092341695,3
0.29019487,0.005136932,3
0.20602816,0.1163842,4
0.20463148,-0.06532263,4
0.4171248,0.02447649,3
0.23331223,0.0026414504,3
0.17560475,0.06993302,4
0.1444155,-0.03168645,3
0.14777195,0.008465688,3
0.31044182,-0.103318766,3
0.3587455,-0.14100322,3
0.2442048,-0.0785318,4
0.3523041,-0.21026489,5
0.23535703,-0.008578236,3
0.24713896,0.05127603,3
0.4308748,0.0029787193,3
0.31491396,-0.11763004,3
0.31550372,-0.03351787,3
0.3500321,-0.032558378,3
0.42759848,-0.042479858,3
0.21556573,-0.06426277,4
0.1536734,-0.012085186,3
0.46019143,-0.11524539,4
0.29277122,0.086159095,4
0.219477,-0.056732394,5
0.20597771,-0.10047946,4
0.16743898,-0.038351357,3
0.23487292,-0.106542245,3
0.28319463,-0.13419117,3
0.32591262,-0.1328403,5
0.30045304,0.053048696,4
0.29938847,-0.039616216,4
0.35276556,0.00021210643,3
0.29425082,-0.054548368,4
0.4453177,-0.24012338,5
0.29533678,-0.04898542,4
0.27879044,-0.0841285,3
0.3533901,-0.042001598,3
0.251427,0.006241456,3
0.22592942,0.02488757,4
0.18430462,0.0050253677,3
0.30759728,-0.04744718,3
0.22706334,0.0072502624,3
0.44555825,-0.023193857,3
0.22141817,-0.09213122,4
0.23650189,-0.040776838,3
0.34495032,-0.013271854,3
0.2816153,0.057386223,4
0.23669344,-0.050628196,3
0.29235503,-0.07974157,3
0.31052196,-0.13895063,4
0.4977337,-0.10526146,4
0.22789837,0.08816253,3
0.18620108,-0.10679216,3
0.31866696,-0.14366314,3
0.2508965,-0.060091317,3
0.3673756,0.086048715,3
0.31798705,-0.07335745,5
0.33671564,-0.061985143,3
0.34059727,0.0394672,4
0.3322941,-0.06446867,3
0.3755493,0.017924266,3
0.26107386,-0.030518126,3
0.19897553,0.032172423,3
0.20641875,0.012370199,3
0.20759486,0.058601506,3
0.3408077,0.09364335,3
0.3500883,-0.12607151,3
0.37580857,-0.09626028,4
0.19460793,-0.00037633537,3
0.32869574,-0.062270965,3
0.35544384,-0.029152675,3
0.2732982,0.08955917,4
0.20718709,0.084471695,4
0.26496503,-0.08869453,5
0.1527249,-0.043796483,3
0.29233176,0.023532819,3
0.29474726,-0.047348212,3
0.32972336,-0.08750353,3
0.25807878,-0.06484127,3
0.26139066,-0.06737999,3
0.38781667,0.09731746,3
0.36195847,0.18877319,4
0.33933598,-0.13818231,4
0.24188633,-0.03980438,5
0.18451262,-0.083627164,4
0.214503,-0.038995765,4
0.2595283,-0.028173294,3
0.24849398,-0.041130207,3
0.28511903,-0.1005653,3
0.31750268,-0.13650687,5
0.32144597,-0.15806489,3
0.34149396,-0.15116647,3
0.281739,0.04613365,3
0.2319247,-0.11083945,5
0.3016009,-0.08419464,3
0.25869673,-0.072693534,3
0.46164313,-0.103839956,3
0.22079177,-0.02546033,3
0.22613741,-0.106904894,3
0.22773781,-0.011893228,3
0.115773365,0.0020292269,4
0.2918867,-0.101528294,5
0.28921896,-0.059417523,3
0.3482035,-0.09128314,5
0.2681217,-0.0648912,4
0.19467337,-0.103709556,3
0.13144353,-0.033187516,4
0.26586154,0.06723467,3
0.34367037,0.04673904,3
0.32779065,0.09934361,3
0.2514713,0.00644365,3
0.19787325,-0.058251612,3
0.26139075,-0.12439938,3
0.3355842,-0.04521749,4
0.1558891,-0.01683292,3
0.43051946,-0.0146575635,3
0.2581725,0.08912697,3
0.09889345,0.0015569362,4
0.23814453,0.0031345203,3
0.3693901,0.03245617,3
0.27176508,0.11345763,4
0.27521056,-0.096318685,3
0.34758508,0.020560224,4
0.29195926,0.031727485,3
0.3187429,0.016616143,3
0.1667509,0.015452553,3
0.19578159,-0.056105945,4
0.40157697,-0.0014776972,3
0.18972148,-0.15873457,4
0.2845871,-0.15801427,5
0.2664666,-0.042797048,3
0.2073309,-0.02460546,3
0.19362874,-0.052397337,3
0.18451753,-0.025458418,3
0.32566425,-0.118770435,3
0.20861673,-0.031130623,4
0.2634567,-0.06479408,5
0.2438949,-0.08161683,5
0.3227201,0.04540167,3
0.3970185,-0.031861324,3
0.36255392,0.055965293,3
0.14706142,-0.07614553,3
0.1629257,-0.019098945,3
0.18691742,-0.018984852,3
0.2324193,-0.012658438,4
0.14788048,-0.017045025,4
0.25488517,-0.1128144,4
0.28892088,0.16539122,3
0.2556981,-0.073972665,3
0.2156294,0.0055028806,4
0.17978375,-0.057993144,3
0.27530727,0.1330703,3
0.32111636,-0.049088825,3
0.20148835,-0.08034271,3
0.31110314,-0.08573962,5
0.3108529,0.12982291,3
0.29443032,-0.123162664,3
0.36860928,-0.14295252,4
0.3158434,-0.15729515,4
0.23550326,-0.117287375,4
0.14661245,-0.067091525,4
0.2024229,0.08732135,4
0.26869786,-0.061120123,3
0.08814004,-0.0012425364,4
0.38902655,-0.023836613,3
0.2794525,-0.09336333,3
0.2408281,-0.026724786,3
0.10310898,-0.016104052,4
0.24070886,-0.005981774,3
0.2816128,-0.1106485,3
0.1728111,0.007675307,3
0.27841562,-0.058361035,3
0.22615118,-0.10037,5
0.30105054,-0.15879177,5
0.21470532,-0.04838171,3
0.3491483,-0.028043063,3
0.20503919,0.09593106,3
0.31188712,-0.18061973,3
0.24561954,-0.0553914,3
0.2132051,0.06158874,3
0.2935175,-0.07052289,3
0.12684068,-0.046190772,4
0.28810096,-0.013180901,3
0.25856596,-0.048884775,4
0.24880639,-0.06708033,3
0.20427026,-0.014291063,3
0.25235677,-0.00863511,3
0.2730327,-0.017517494,4
0.32315508,-0.15577,5
0.19953763,0.032200254,4
0.24281198,-0.013248193,3
0.15553941,0.07326269,4
0.36661807,-0.12972061,5
0.3701125,-0.014015879,3
0.30591097,0.091780655,4
0.3183548,-0.15710597,5
0.20636661,-0.008002493,3
0.16523315,0.051335357,4
0.2488069,0.10383164,3
0.20534194,0.1605415,4
0.4196295,0.10194457,3
0.4216989,-0.024467386,3
0.24814478,0.085463054,3
0.32200506,-0.03257793,3
0.26733464,0.004627869,3
0.29333225,-0.0066512646,4
0.46647874,-0.036823686,3
0.313011,-0.03885254,3
0.32856107,0.087980315,3
0.18947667,-0.03369693,3
0.16968855,-0.047587253,3
0.4020822,0.028071823,3
0.27440906,0.03202149,3
0.36633152,0.055616394,3
0.19942819,-0.05131411,3
0.21867582,-0.12154638,3
0.19875605,-0.0771199,5
0.1285095,-0.01725239,4
0.19429515,-0.04250911,3
0.40309435,-0.08402215,3
0.2434081,-0.052262925,3
0.3849759,-0.17422888,3
0.30797178,-0.15836506,5
0.19211045,-0.0021838252,3
0.29202694,0.019080326,3
0.28194597,-0.14485943,3
0.21922474,0.0012902973,3
0.37970585,-0.087205976,3
0.24046628,-0.15436086,3
0.17217015,-0.032557078,3
0.30121446,-0.11998538,3
0.25476944,-0.04831281,3
0.21464807,0.0073001427,3
0.12248709,-0.01408703,3
0.33203396,-0.14012884,3
0.24848203,0.029194878,3
0.09955081,0.030878646,4
0.21842642,-0.07187196,5
0.3014914,-0.08832017,3
0.13083021,-0.054380808,4
0.17822206,-0.042202722,3
0.27851066,0.07042471,4
0.38551113,-0.121088855,3
0.18538651,-0.07869966,3
0.26901975,-0.056537353,4
0.16205427,0.004250421,4
0.24795115,-0.05787809,3
0.17748477,-0.083420254,3
0.30845645,-0.05215148,3
0.18739693,-0.12553893,4
0.22209477,-0.08976451,3
0.22622421,0.06443882,4
0.2968271,0.024055695,3
0.35396695,0.010320251,3
0.280262,-0.027344702,4
0.26460668,-0.13967127,3
0.28794852,0.049556036,3
0.06853054,-0.018921653,4
0.33457166,-0.122481994,4
0.28483525,0.012279168,4
0.19414316,8.289375e-05,3
0.24092695,-0.022106355,3
0.30537146,-0.07673761,3
0.2878923,-0.035948977,3
0.29348662,-0.17128102,5
0.24571975,0.03586107,3
0.41069707,-0.12710206,3
0.26537952,-0.05004307,3
0.22162554,-0.105553135,3
0.29498014,-0.1122817,3
0.24602841,-0.113334626,5
0.2068751,-0.085580625,4
0.32159796,0.20065655,4
0.23540875,0.028521694,4
0.2406204,0.06921768,3
0.33374456,-0.028383814,3
0.3484502,-0.087278806,4
0.23161966,-0.021479294,3
0.14742433,-0.027220862,3
0.30857065,-0.10389054,3
0.12834556,-0.026719239,3
0.29401064,0.049453296,3
0.1473436,0.10151707,4
0.14024067,-0.01906057,4
0.17674793,-0.027055088,4
0.39601517,0.147625,3
0.17384277,0.06188546,4
0.26016605,0.010233275,3
0.41282862,-0.20476054,5
0.29486576,-0.13967997,3
0.31462452,-0.05604519,3
0.28839412,0.07515706,3
0.291132,-0.067272656,3
0.10946951,-0.02450435,3
0.16417767,-0.029757164,4
0.28219116,0.1445505,4
0.23513788,-0.0103210285,4
0.3408378,-0.09015098,3
0.29621917,-0.07033902,3
0.2962375,0.02808271,4
0.26050645,-0.041486405,3
0.36576763,-0.06665288,3
0.26255867,-0.01706009,3
0.20670487,-0.035045456,3
0.38482162,-0.07760428,3
0.22205573,0.024535406,3
0.35073027,-0.12179621,3
0.2964516,0.076862015,4
0.22073561,-0.09142591,3
0.25408036,-0.12780412,3
0.40511587,-0.033441864,3
0.35155478,-0.10926775,3
0.24193381,-0.089315176,3
0.33891904,-0.12102894,3
0.22677565,-0.0054755025,3
0.19586264,-0.041157622,3
0.29255486,-0.038006723,3
0.21565899,-0.059952646,3
0.22434866,-0.008769245,3
0.24424578,-0.04010429,4
0.2872382,-0.030807061,3
0.12231855,-0.004711731,4
0.2407049,-0.056746196,5
0.14049573,0.013356579,3
0.23062743,0.05637784,3
0.17806377,-0.037622273,3
0.21476828,-0.03175089,4
0.38259453,0.010847004,3
0.2790707,-0.10099025,3
0.1228655,-0.0020780507,3
0.24680297,-0.13485469,3
0.36933059,-0.017840333,4
0.23295933,-0.062796935,4
0.32127014,-0.086283915,5
0.22550194,-0.04795378,3
0.2179838,-0.093046114,3
0.39872026,-0.21899629,5
0.3032555,-0.09688887,3
0.1980009,-0.07359873,3
0.3192826,-0.008639233,3
0.24233554,0.023414517,3
0.24189001,-0.000115808965,5
0.20876373,-0.07726164,3
0.17283677,-0.042244524,4
0.1791188,-0.089749634,4
0.11589894,-0.06857065,4
0.17940862,-0.021941762,3
0.35995704,-0.029007316,3
0.28730443,-0.042951122,3
0.3774345,0.025852496,4
0.27005848,-0.06606353,3
0.201434,-0.06117098,3
0.30905452,-0.049522992,3
0.3238129,-0.029661005,3
0.24531429,0.018579615,3
0.25459254,-0.051693827,3
0.20546293,0.0072098863,3
0.30852437,-0.0022678755,3
0.29536945,-0.0868761,3
0.25975847,-0.040999267,4
0.27133247,-0.07111248,4
0.136638,0.0045805913,4
0.2975688,-0.0072505227,3
0.35627326,-0.1021368,3
0.19806582,-0.052422516,3
0.3499849,0.109564416,4
0.28700432,-0.14719336,5
0.3040698,-0.05295113,3
0.26976544,-0.04756895,3
0.25375807,-0.14967935,5
0.2621581,-0.07066875,3
0.15239517,0.14432913,4
0.39003226,0.0034902857,3
0.29776818,-0.014640546,3
0.3563244,0.024525804,3
0.26174498,-0.10026406,3
0.32071096,-0.059541613,3
0.30118868,-0.124637805,3
0.2248856,-0.06504238,3
0.21444182,-0.10452505,3
0.24502622,-0.09518037,3
0.15327702,-0.037635174,3
0.25794214,-0.01559251,3
0.36594296,-0.04732452,3
0.27490467,-0.022313895,3
0.24103802,-0.05190668,3
0.08444577,-0.023047412,4
0.401802,-0.04606303,3
0.3756335,-0.017240843,5
0.28827092,-0.12730533,3
0.18664284,0.012255581,4
0.2483734,-0.07314378,4
0.23546033,-0.078116946,4
0.41368374,-0.033930257,3
0.27018398,-0.10878747,4
0.3843605,-0.03435948,3
0.2712637,-0.034965917,3
0.20179014,0.061758053,3
0.32311502,0.047280394,4
0.28741115,-0.13902384,3
0.24020949,-0.0884985,3
0.24222031,-0.030468749,3
0.21549311,-0.06359396,3
0.3862478,-0.018529767,3
0.24502768,0.120718494,4
0.18833978,0.03720393,4
0.25087923,-0.07916601,3
0.21691553,0.040518098,3
0.29010373,-0.03043673,3
0.19268751,0.09092763,4
0.27167365,-0.077925965,3
0.34796518,-0.031290308,3
0.20325512,0.20128745,4
0.26124606,0.0015312169,3
0.24339107,-0.13644297,4
0.32559788,-0.119218044,4
0.23123781,-0.020849658,3
0.14202838,0.01928225,3
0.124458134,-0.011263334,3
0.20540094,-0.040824965,4
0.2882006,0.10343194,3
0.25914255,0.01104797,3
0.18927696,-0.040740564,3
0.28425905,-0.048968486,3
0.14571826,-0.019826232,3
0.23263352,-0.018454315,3
0.2328052,-0.05408112,3
0.13744265,-0.09062219,4
0.21209662,-0.023940036,3
0.22279061,-0.030616293,3
0.40277228,0.15731195,3
0.45855433,0.0050032865,3
0.39953107,-0.011328028,3
0.30966944,-0.10982742,5
0.30951852,-0.10350612,4
0.3827718,-0.0069817174,3
0.21816994,0.04218269,3
0.17426655,0.07497414,4
0.24632521,-0.0832851,3
0.4574118,-0.12179451,5
0.20337474,-0.09686083,4
0.22159779,-0.065970905,4
0.22327696,0.028121259,3
0.35388586,-0.08760259,4
0.26982048,0.017368559,4
0.121717036,-0.013018029,3
0.24166898,-0.034588292,3
0.32861927,0.062473584,4
0.24544914,0.034471706,3
0.30030563,-0.09937516,3
0.31142998,0.057591032,3
0.12879813,-0.0774863,4
0.3265166,0.060486022,4
0.16175824,0.0007951249,3
0.334094,0.13080427,3
0.27733907,0.027010342,4
0.29875487,-0.10961106,5
0.20272867,-0.015431605,4
0.28986192,-0.061159294,3
0.27023906,0.07463124,4
0.29205683,-0.10366089,4
0.30097502,-0.075897425,3
0.18923818,0.03517152,4
0.23981422,-0.03758709,3
0.24390121,0.04776745,3
0.20882936,-0.076492384,3
0.30961627,-0.15241095,3
0.20068054,-0.008529334,3
0.22712101,-0.15943561,4
0.3436976,-0.077549756,4
0.2795863,-0.12691922,4
0.18431506,-0.02696607,3
0.24462101,-0.02004122,4
0.15871814,-0.033428982,3
0.34608826,-0.12384794,3
0.24996252,-0.058607653,3
0.21914834,0.0022223876,3
0.22861086,-0.004738263,4
0.26047787,-0.04218583,3
0.33901083,-0.026046671,3
0.24297975,-0.051804233,3
0.2337567,-0.15285447,4
0.22781202,0.06304887,3
0.2467465,-0.015582313,4
0.25914013,-0.094669856,3
0.32483748,-0.09757334,5
0.1967219,0.044581242,4
0.2530341,-0.04508491,3
0.35115677,-0.18080617,3
0.29286754,-0.018428767,3
0.32324275,-0.030354729,3
0.25891575,-0.014808356,3
0.19114631,0.019079778,4
0.26011363,0.040490728,3
0.35065225,-0.05077292,3
0.16668324,-0.03519092,4
0.22105157,-0.087043144,3
0.3719593,-0.12025405,3
0.3643418,0.01144326,3
0.21872759,-0.090276755,4
0.42333445,-0.18235978,3
0.37435654,-0.07157953,3
0.24843563,-0.0704198,3
0.17857866,-0.08552211,3
0.23774901,-0.03844705,3
0.19645688,-0.0019127334,3
0.36486343,-0.015486134,4
0.24993685,0.054186463,3
0.21937236,-0.09319639,4
0.24612321,-0.10092204,3
0.19789882,-0.0177179,3
0.2823215,-0.03829099,3
0.20980287,0.20496158,4
0.2939744,-0.10948734,5
0.19055454,-0.04715991,4
0.3373105,0.025599193,3
0.2239176,-0.13567539,3
0.29447305,-0.039913215,3
0.47121757,-0.22133613,4
0.31587446,-0.08592395,5
0.24216636,-0.045687076,3
0.12884682,-0.027775591,4
